2025-02-26_13-46-23,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-26_13-46-23
2025-02-26_13-46-43,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-26_13-46-23
2025-02-28_00-23-06,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-26_13-46-23
2025-02-28_00-23-54,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-26_13-46-23
2025-02-28_00-38-00,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-38-00
2025-02-28_00-38-08,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-38-00
2025-02-28_00-38-18,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-38-00
2025-02-28_00-45-25,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-45-25
2025-02-28_00-46-19,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-46-19
2025-02-28_00-46-47,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-46-47
2025-02-28_00-47-59,erro_compilação,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-47-59
2025-02-28_00-48-18,000%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-48-18
2025-02-28_00-48-48,020%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-48-48
2025-02-28_00-49-37,050%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-49-37
2025-02-28_00-50-44,050%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-50-44
2025-02-28_00-50-55,070%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-50-55
2025-02-28_00-51-27,090%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-51-27
2025-02-28_00-51-48,100%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-51-48
2025-02-28_00-51-57,100%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-51-48
2025-02-28_00-51-59,100%,fn.hpp:2025-02-26_13-46-23;shell.cpp:2025-02-28_00-51-48
